Date,رقم القيد,              ,اسم المشروع معدل,اسم المشروع,Type,Amount,Code
1-Mar-20,1441,تسوية مستخلص ميزانيه 31/3/2020,العاصمه الادرايه,العاصمه الادرايه,المقاولات,8914632.36,4058
1-Mar-20,1442,تسوية مستخلص ميزانيه 31/3/2020 - قيمة علاوة 20% على حجم الاعمال,9 سكوير,9 سكوير,المقاولات,3050334.18,4025
1-Mar-20,1443,تسوية مستخلص ميزانيه 31/3/2020 - قيمة علاوة 20% على حجم الاعمال,10ع. الوادي,10ع. الوادي,المقاولات,5778949.96,4024
1-Mar-20,1444,تسوية مستخلص ميزانيه 31/3/2020,كوبرى القنطرة غرب - اسماعيليه,كوبرى القنطرة غرب - اسماعيليه,المقاولات,11467173.33,4060
1-Mar-20,1445,تسوية مستخلص ميزانيه 31/3/2020,تشطيبات مول غرب الشروق,تشطيبات مول غرب الشروق,المقاولات,32859307.62,4062
1-Mar-20,1446,تسوية مستخلص ميزانيه 31/3/2020,كهرباء مول غرب الشروق,كهرباء مول غرب الشروق,المقاولات,234888.57,4073
1-Mar-20,1447,تسوية مستخلص ميزانيه 31/3/2020,كهرباء مول غرب الشروق,كهرباء مول غرب الشروق,المقاولات,571797.14,4073
1-Mar-20,1448,تسوية مستخلص ميزانيه 31/3/2020,كهرباء مول غرب الشروق,كهرباء مول غرب الشروق,المقاولات,2162100,4073
1-Mar-20,1449,تسوية مستخلص ميزانيه 31/3/2020,كهرباء مول غرب الشروق,كهرباء مول غرب الشروق,المقاولات,1757104.76,4073
1-Mar-20,1450,تسوية مستخلص ميزانيه 31/3/2020,كوبرى الكابلات - عمر المختار,كوبرى الكابلات - عمر المختار,المقاولات,54789491.05,4076
1-Mar-20,1452,تسوية مستخلص ميزانيه 31/3/2020,57ع. رؤية,57ع. رؤية,المقاولات,12828390.91,4023
1-Mar-20,1453,تسوية مستخلص ميزانيه 31/3/2020,مصارف البكاتوش,مصارف البكاتوش,المقاولات,864404.17,4057
1-Mar-20,1454,تسوية مستخلص ميزانيه 31/3/2020,مصارف شوبر,مصارف شوبر,المقاولات,749204.66,4061
1-Mar-20,1455,تسوية مستخلص ميزانيه 31/3/2020,مول ستون ستريت,مول ستون ستريت,المقاولات,1031204,4075
1-Mar-20,1456,تسوية مستخلص ميزانيه 31/3/2020,78ع. اكتوبر,78ع. اكتوبر,المقاولات,108090.16,4001
1-Mar-20,1458,تسوية مستخلص ميزانيه 31/3/2020 ,الاسماعيليه الجديده,4ع الحى الثانى 160م - الاسماعيليه ,المقاولات,1574668.14,4068
1-Mar-20,1459,تسوية مستخلص ميزانيه 31/3/2020 ,الاسماعيليه الجديده,20ع الحى الثانى 160م - الاسماعيليه ,المقاولات,0,4067
1-Mar-20,1461,تسوية مستخلص ميزانيه 31/3/2020 ,الاسماعيليه الجديده,7ع الحى الخامس 173م - الاسماعيليه ,المقاولات,4073388,4066
1-Mar-20,1461,تسوية مستخلص ميزانيه 31/3/2020,الاسماعيليه الجديده,8ع الحى الثانى 173م - الاسماعيليه ,المقاولات,0,4065
1-Mar-20,1463,تسوية مستخلص ميزانيه 31/3/2020 ,الاسماعيليه الجديده,4ع الحى الرابع 173م - الاسماعيليه ,المقاولات,5311215.71,4070
1-Mar-20,1464,تسوية مستخلص ميزانيه 31/3/2020 ,الاسماعيليه الجديده,2ع الحى الثانى 160م - الاسماعيليه ,المقاولات,1704533.33,4069
1-Mar-20,1465,تسوية مستخلص ميزانيه 31/3/2020 ,الاسماعيليه الجديده,4ع الحى الرابع 173م - الاسماعيليه ,المقاولات,2724358.15,4070
1-Mar-20,1466,تسوية المستخلص الختامي قبل الصرف,كوبرى القنطرة الجنوبى - بور سعيد,كوبرى القنطرة الجنوبى - بور سعيد,المقاولات,6668630.4,4074
1-Mar-20,1467,تسوية مستخلص ميزانيه 31/3/2020 ,المجزر الى,المجزر الى,المقاولات,74290,4040
1-Mar-20,1468,تسوية مستخلص ميزانيه 31/3/2020 ,محطة الريسه,محطة الريسه,المقاولات,3131933.22,4056
1-Mar-20,1469,تسوية مستخلص ميزانيه 31/3/2020 ,محطه قريه الريد,محطه قريه الريد,المقاولات,3653429,4010
1-Mar-20,1470,تسوية مستخلص ميزانيه 31/3/2020 ,محطه صدر الحيطان,محطه صدر الحيطان,المقاولات,3922884.5,4009
1-Mar-20,1507,تحويل جزء من الإيرادات الى الايراد المؤجل,رؤية ( وحدات مباعه ),رؤية ( وحدات مباعه ),الاستثمار,-111322,7003
1-Mar-20,1893,تسوية مستخلص ميزانيه 31/3/2020 ,الاسماعيليه الجديده,4ع الحى الرابع 173م - الاسماعيليه ,المقاولات,-4500000,4070
1-Mar-20,1894,تسوية مستخلص ميزانيه 31/3/2020 ,كوبرى الكابلات - عمر المختار,كوبرى الكابلات - عمر المختار,المقاولات,-5000000,4076
1-Apr-20,1045,مبيعات خرسانه الوادى,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,48535.09,3001
1-Apr-20,1046,مبيعات خرسانه هاى ايجي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,43684.21,3001
1-Apr-20,1047,مبيعات خرسانه القاهره ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,70342.11,3001
1-Apr-20,1048,مبيعات خرسانه الميدان ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,15552.63,3001
1-Apr-20,1049,مبيعات خرسانه الزايد ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,4482.46,3001
1-Apr-20,1050,مبيعات خرسانه القاهره ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,82596.49,3001
1-Apr-20,1051,مبيعات خرسانه الوادى ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,124500,3001
1-Apr-20,1052,مبيعات خرسانه AHM ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,43684.21,3001
1-Apr-20,1059,تسوية استقطاعات مستخلص 4,مصارف شوبر,مصارف شوبر,المقاولات,797967.34,4061
1-Apr-20,1060,"تسوية استقطاعات مستخلص 4،5",مصارف البكاتوش,مصارف البكاتوش,المقاولات,1047963.68,4057
1-Apr-20,1061,اثبات جزء من التعويضات حتى المستخلص الختامي,2برج الفسطاط,2برج الفسطاط,المقاولات,3304249.2,4031
1-May-20,994,مبيعات خرسانه القاهره للاسكان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,96035.09,3001
1-May-20,995,مبيعات خرسانه الوادى,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,165254.39,3001
1-May-20,996,مبيعات خرسانه الوادى,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,47605.26,3001
1-May-20,997,مبيعات خرسانه بنادر,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,21842.11,3001
1-May-20,998,مبيعات خرسانه الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,121438.6,3001
1-May-20,999,مبيعات خرسانه سكوير,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,3201.75,3001
1-May-20,1000,مبيعات خرسانه الوادى,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,78570.18,3001
1-May-20,1001,مبيعات خرسانه الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,43035.09,3001
1-May-20,1002,مبيعات خرسانه D.C.I,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,89552.63,3001
1-May-20,1003,مبيعات خرسانه نحو,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,80815.79,3001
1-May-20,1004,مبيعات خرسانه A.H.M,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,12377.19,3001
1-May-20,1005,مبيعات خرسانه القاهره للاسكان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,92421.05,3001
1-Jun-20,1221,مبيعات الخرسانه - شركة نحو,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,10192.98,3001
1-Jun-20,1222,مبيعات الخرسانه - شركة الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,112122.81,3001
1-Jun-20,1223,مبيعات الخرسانه - شركة الوادى,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,104842.11,3001
1-Jun-20,1224,مبيعات الخرسانه - شركة بنادر,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,50964.91,3001
1-Jun-20,1225,مبيعات الخرسانه - شركة القاهرة للاسكان والتعمير,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,85912.28,3001
1-Jun-20,1323,مبيعات خرسانه شركة بناء,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,58912.28,3001
1-Jun-20,1324,مبيعات خرسانه م امير شاهين,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,7526.32,3001
1-Jun-20,1325,مبيعات خرسانه  الزايد,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,17289.47,3001
1-Jun-20,1326,مبيعات خرسانه  تعمير,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,23298.25,3001
1-Jun-20,1327,مبيعات خرسانه  الجيزة,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,93087.72,3001
1-Jun-20,1328,مبيعات خرسانه  الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,99929.82,3001
1-Jun-20,1329,مبيعات خرسانه  الوادى,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,288640.35,3001
1-Jun-20,1330,مبيعات خرسانه  نحو,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,41500,3001
1-Jun-20,1331,مبيعات خرسانه  A.H.M,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,94649.12,3001
1-Jun-20,1332,مبيعات خرسانه  هاى ايجي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,99017.54,3001
1-Jun-20,1333,مبيعات خرسانه D.C.I,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,22570.18,3001
1-Jun-20,1334,مبيعات خرسانه بنادر,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,218421.05,3001
1-Jun-20,1335,مبيعات خرسانه القاهره,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,361921.05,3001
1-Jun-20,1336,مبيعات خرسانه سكوير,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,23469.3,3001
1-Jun-20,1735,تسوية المستخلص الختامي قبل الصرف,مصارف شوبر,مصارف شوبر,المقاولات,1736141.31,4061
1-Jun-20,1736,تسوية مستخلصات الميزانيه 30/6/2020,العاصمه الادرايه,العاصمه الادرايه,المقاولات,9720940.92,4058
1-Jun-20,1737,تسوية مستخلصات الميزانيه 30/6/2020,مول غرب الشروق,مول غرب الشروق,المقاولات,5459.05,4036
