Date,رقم القيد,              ,اسم المشروع معدل,اسم المشروع,Type,Amount,Code
2/1/2017,1195,اثبات جزء من الا يرادات,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار العقارى,402123,7001
2/1/2017,1195,اثبات جزء من الا يرادات,ارض - هليوبليس,ارض - هليوبليس,الاستثمار العقارى,79458,7009
3/1/2017,2140,تسوية عن الربع الاول عام 2017,الريهام ( وحدات مباعه ),الريهام ( وحدات مباعه ),الاستثمار العقارى,8874.68,7005
3/1/2017,2140,تسوية عن الربع الاول عام 2017, الشمس 70 ( وحدات مباعه ), الشمس 70 ( وحدات مباعه ),الاستثمار العقارى,108771.5,7004
3/1/2017,2140,تسوية عن الربع الاول عام 2017,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار العقارى,439653.07,7001
6/1/2017,1737,تسوية عملاء تحت التسوية  بالمستخلصات المعتمدة  ,78ع. اكتوبر,78ع. اكتوبر,المقاولات,-1959501.52,4001
4/1/2017,1348,ت م ج 28 قبل الصرف ,2برج الفسطاط,2برج الفسطاط,المقاولات,639316.04,4031
4/1/2017,1350,ت م ج 9 بعد المراجعة ,الاسمرات,الاسمرات,المقاولات,11206175,4029
4/1/2017,1351,ت م ج 8 بعد المراجعة ,17ع. اكتوبر,17ع. اكتوبر,المقاولات,2954386.5,4006
5/1/2017,1604,ت تعويضات م43 جارى عميل,المجزر الى,المجزر الى,المقاولات,166254.41,4040
5/1/2017,1605,ت تعويضات م44 جارى عميل,المجزر الى,المجزر الى,المقاولات,32762.74,4040
5/1/2017,1606,ت م44 جارى عميل,المجزر الى,المجزر الى,المقاولات,337385.38,4040
5/1/2017,1608,ت م29 جارى عميل قبل الصرف ,2برج الفسطاط,2برج الفسطاط,المقاولات,625302.2,4031
5/1/2017,1609,ت م37 جارى عميل بعد المراجعة وقبل الصرف  ,46ع. العبور,46ع. العبور,المقاولات,509462.27,4007
5/1/2017,1610,ت م22 جارى عميل بعد الصرف  ,كليه رياض اطفال,كليه رياض اطفال,المقاولات,1071771,4039
5/1/2017,1612,ت م10 جارى عميل,الاسمرات,الاسمرات,المقاولات,10677980,4029
5/1/2017,1613,ت م9 جارى عميل,17ع. اكتوبر,17ع. اكتوبر,المقاولات,2490032,4006
5/1/2017,1614,ت م2 جارى عميل 20ع  الحي الثاني ,الاسماعيليه الجديده,الاسماعيليه الجديده,المقاولات,6657900,4038
5/1/2017,1615,ت م1 جارى عميل 4ع الحي الثاني ,الاسماعيليه الجديده,الاسماعيليه الجديده,المقاولات,1659195.3,4038
5/1/2017,1616,ت م1 جارى عميل 2ع الحي الثاني ,الاسماعيليه الجديده,الاسماعيليه الجديده,المقاولات,977645.24,4038
5/1/2017,1617,ت م2 جارى عميل 8ع الحي الثاني ,الاسماعيليه الجديده,الاسماعيليه الجديده,المقاولات,8196572.49,4038
5/1/2017,1618,ت م1 جارى عميل 4ع الحي الرابع 173 م ,الاسماعيليه الجديده,الاسماعيليه الجديده,المقاولات,4920211,4038
5/1/2017,1619,ت م3 جارى عميل,مرافق المعموره,مرافق المعموره,المقاولات,496342.71,4004
6/1/2017,1692,ت م7 جارى عميل قبل الصرف  مع رد ضمان الغسلة  ,مصارف محله روح,مصارف محله روح,المقاولات,610190,4015
6/1/2017,1693,ت م15 جارى عميل ختامي مع رد ضمان الغسلة  ,مصارف الاحراز,مصارف الاحراز,المقاولات,515386.4,4014
6/1/2017,1694,ت م3 جارى عميل قبل الصرف  ,مصارف السرو الاعلى,مصارف السرو الاعلى,المقاولات,1138815,4017
6/1/2017,1695,ت م30 جارى عميل قبل الصرف  ,2برج الفسطاط,2برج الفسطاط,المقاولات,339082.08,4031
6/1/2017,1696,ت م38 جارى عميل بعد المراجعة وقبل الصرف  ,46ع. العبور,46ع. العبور,المقاولات,2589668.91,4007
6/1/2017,1697,ت م39 جارى عميل قبل المراجعة ,46ع. العبور,46ع. العبور,المقاولات,1524852.62,4007
6/1/2017,1698,ت م29 جارى عميل بعد الصرف  تم اقفال قيمة 2.387.001 في عملاء تحت التسوية  ,78ع. اكتوبر,78ع. اكتوبر,المقاولات,2387001.43,4001
6/1/2017,1699,ت م ميزانية مستخلص داخلي في يونيو 2017,78ع. اكتوبر,78ع. اكتوبر,المقاولات,14775310.48,4001
6/1/2017,1700,ت م23 جارى عميل بعد الصرف  ,كليه رياض اطفال,كليه رياض اطفال,المقاولات,552556.2,4039
6/1/2017,1701,ت م ميزانية مستخلص داخلي في يونيو 2017,30ع جاردينا,30ع جاردينا,المقاولات,4600225,4035
6/1/2017,1702,ت م ميزانية مستخلص داخلي في يونيو 2017,كوبرى ترعه الزمر,كوبرى ترعه الزمر,المقاولات,6719665,4026
6/1/2017,1704,ت م ميزانية مستخلص داخلي في يونيو 2017,مول غرب الشروق,مول غرب الشروق,المقاولات,8318824.5,4036
6/1/2017,1705,ت م ميزانية مستخلص داخلي في يونيو 2017 ,الاسمرات,الاسمرات,المقاولات,17505380,4029
6/1/2017,1706,ت م7 جارى عميل,57ع. رؤية,57ع. رؤية,المقاولات,8953386.6,4023
6/1/2017,1707,ت م ميزانية مستخلص داخلي في يونيو 2017  ,17ع. اكتوبر,17ع. اكتوبر,المقاولات,640601.1,4006
6/1/2017,1709,ت م ميزانية  مستخلص داخلي في يونيو 2017 ,الاسماعيليه الجديده,الاسماعيليه الجديده,المقاولات,663900,4038
6/1/2017,1710,ت م ميزانيه 30\6,كوبرى العين السخنه,كوبرى العين السخنه,المقاولات,16605732.5,4027
6/1/2017,1712,ت م ميزانيه مستخلص داخلي في يونيو 2017  عدد 2 ع اسماعيلية  ,الاسماعيليه الجديده,الاسماعيليه الجديده,المقاولات,390584.76,4038
6/1/2017,1713,ت م ميزانيه  مستخلص داخلي في يونيو 2017  عدد 4 ع اسماعيلية  160 م ,الاسماعيليه الجديده,الاسماعيليه الجديده,المقاولات,209339.7,4038
6/1/2017,1715,ت م ميزانيه مستخلص داخلي في يونيو 2017  عدد 8 ع اسماعيلية  173م ,الاسماعيليه الجديده,الاسماعيليه الجديده,المقاولات,1757390.51,4038
6/1/2017,1717,ت م ميزانيه  مستخلص داخلي في يونيو 2017  عدد 4 ع اسماعيلية  173 م ,الاسماعيليه الجديده,الاسماعيليه الجديده,المقاولات,2754576,4038
6/1/2017,1718,ت م ميزانيه مستخلص داخلي في يونيو 2017  عدد 7 ع اسماعيلية  173 م ,الاسماعيليه الجديده,الاسماعيليه الجديده,المقاولات,984420,4038
6/1/2017,1719,ت م ميزانيه مستخلص داخلي يوينو 2017 ,مرافق المعموره,مرافق المعموره,المقاولات,977512.1,4004
6/1/2017,1721,ت م 3 جارى عميل قبل الصرف ,مصارف ابيار الثانية أ,مصارف ابيار الثانية أ,المقاولات,1069192.5,4016
6/1/2017,1722,ت م ميزانيه مستخلص داخلي في يونيو 2017  عدد 9 فيلات اسماعيلية  ,الاسماعيليه الجديده,الاسماعيليه الجديده,المقاولات,4764670,4038
6/1/2017,1723,ت م2 جارى عميل قبل الصرف  ,10ع. الوادي,10ع. الوادي,المقاولات,1559090.43,4024
6/1/2017,1724,ت م1 جارى عميل قبل الصرف  ,9 سكوير,9 سكوير,المقاولات,2675345.1,4025
6/1/2017,1731,تسوية مستخلص داخلي يونيو 2017,مرافق 78 عماره,مرافق 78 عماره,المقاولات,1811514.63,4002
6/1/2017,1921,تسوية مستلخص الواحة  عن يونيو 2017 ,واحه المهندسين,واحه المهندسين,المقاولات,1500000,4005
4/1/2017,1364,مبيعات الزلط عن ابريل  2017,محاجر بنى سويف,محاجر بنى سويف,محطات خلط الخرسانه,158836.25,3003
4/1/2017,1365,مبيعات الزلط عن ابريل  2017,محاجر بنى سويف,محاجر بنى سويف,محطات خلط الخرسانه,148174,3003
5/1/2017,1625,اثبات مبيعات الزلط شركة اطلس ,محاجر بنى سويف,محاجر بنى سويف,محطات خلط الخرسانه,90481.25,3003
5/1/2017,1626,اثبات مبيعات الزلط عن شهر مايو  2017,محاجر بنى سويف,محاجر بنى سويف,محطات خلط الخرسانه,101135,3003
6/1/2017,1652,اثبات مبيعات الزلط,محاجر بنى سويف,محاجر بنى سويف,محطات خلط الخرسانه,90779,3003
4/1/2017,1363,اثبات مبيعات  محطة الشروق عن ابريل 2017,محطه خلط الشروق,محطه خلط الشروق,محطات خلط الخرسانه,341423.5,3002
5/1/2017,1590,ت مبيعات شهر5\2017,محطه خلط الشروق,محطه خلط الشروق,محطات خلط الخرسانه,332956,3002
6/1/2017,1383,ت مبيعات خرسانه عن شهر يونيو  ,محطه خلط الشروق,محطه خلط الشروق,محطات خلط الخرسانه,181032.5,3002
5/1/2017,1595,ت الغاء وحدة منال عبدالمنعم, الشمس 70 ( وحدات مباعه ), الشمس 70 ( وحدات مباعه ),الاستثمار العقارى,-579750,7004
6/1/2017,1925,اعادة تبوبيب الايرادات المؤجلة  عن الربع الاول  ,الريهام ( وحدات مباعه ),الريهام ( وحدات مباعه ),الاستثمار العقارى,-13294.68,7005
6/1/2017,1925,اعادة تبوبيب الايرادات المؤجلة  عن الربع الاول  , الشمس 70 ( وحدات مباعه ), الشمس 70 ( وحدات مباعه ),الاستثمار العقارى,-499201.5,7004
6/1/2017,1925,اعادة تبوبيب الايرادات المؤجلة  عن الربع الاول  ,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار العقارى,-1368337.07,7001
6/1/2017,1925,اعادة تبوبيب الايرادات المؤجلة  عن الربع الاول  ,ارض - هليوبليس,ارض - هليوبليس,الاستثمار العقارى,-79458,7009
6/1/2017,1926,اعادة تبوبيب الايرادات المؤجلة  عن الربع الثاني  , الشمس 70 ( وحدات مباعه ), الشمس 70 ( وحدات مباعه ),الاستثمار العقارى,-611572,7004
6/1/2017,1926,اعادة تبوبيب الايرادات المؤجلة  عن الربع الثاني  ,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار العقارى,-1657191,7001
6/1/2017,1926,اعادة تبوبيب الايرادات المؤجلة  عن الربع الثاني  ,ارض - هليوبليس,ارض - هليوبليس,الاستثمار العقارى,-79458,7009
6/1/2017,1926,اعادة تبوبيب الايرادات المؤجلة  عن الربع الثاني  ,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار العقارى,1457940,7001
6/1/2017,1926,اعادة تبوبيب الايرادات المؤجلة  عن الربع الثاني  , الشمس 70 ( وحدات مباعه ), الشمس 70 ( وحدات مباعه ),الاستثمار العقارى,1037455,7004
4/1/2017,1203,اثبات مبيعات عملاء استثمار,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار العقارى,651420,7001
4/1/2017,1204,اثبات مبيعات عملاء استثمار, الشمس 70 ( وحدات مباعه ), الشمس 70 ( وحدات مباعه ),الاستثمار العقارى,544965,7004
4/1/2017,1205,اثبات مبيعات عملاء استثمار,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار العقارى,3906828,7001
4/1/2017,1344,ايرادات الربع الاول استثمار عقاري , الشمس 70 ( وحدات مباعه ), الشمس 70 ( وحدات مباعه ),الاستثمار العقارى,6251228,7004
5/1/2017,1593,اثبات مبيعات دارنا5\2017, الشمس 70 ( وحدات مباعه ), الشمس 70 ( وحدات مباعه ),الاستثمار العقارى,1050121,7004
5/1/2017,1725,اثبات جزء من الايراد من الايراد المؤجل, الشمس 70 ( وحدات مباعه ), الشمس 70 ( وحدات مباعه ),الاستثمار العقارى,611572,7004
6/1/2017,1725,اثبات جزء من الايراد من الايراد المؤجل,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار العقارى,1657191,7001
6/1/2017,1725,اثبات جزء من الايراد من الايراد المؤجل,ارض - هليوبليس,ارض - هليوبليس,الاستثمار العقارى,79458,7009
6/1/2017,1927,اثبات الايرادات المؤجلة عن الربع الاول والثاني  ,نزهة العبور ( وحدات مباعه ),نزهة العبور ( وحدات مباعه ),الاستثمار العقارى,115188,7007
6/1/2017,1927,اثبات الايرادات المؤجلة عن الربع الاول والثاني  ,الريهام ( وحدات مباعه ),الريهام ( وحدات مباعه ),الاستثمار العقارى,89417.63,7005
6/1/2017,1927,اثبات الايرادات المؤجلة عن الربع الاول والثاني  , الشمس 70 ( وحدات مباعه ), الشمس 70 ( وحدات مباعه ),الاستثمار العقارى,966935.42,7004
6/1/2017,1927,اثبات الايرادات المؤجلة عن الربع الاول والثاني  ,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار العقارى,1537557.97,7001
6/1/2017,1927,اثبات الايرادات المؤجلة عن الربع الاول والثاني  ,ارض - هليوبليس,ارض - هليوبليس,الاستثمار العقارى,158916,7009
6/1/2017,1927,اثبات الايرادات المؤجلة عن الربع الاول والثاني  ,نزهة العبور ( وحدات مباعه ),نزهة العبور ( وحدات مباعه ),الاستثمار العقارى,126732.9,7007
6/1/2017,1927,اثبات الايرادات المؤجلة عن الربع الاول والثاني  ,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار العقارى,32905,7001
6/1/2017,1749,تسوية عملاء استثمار عقاري  الخصم المسموح به  ,نزهة العبور ( وحدات مباعه ),نزهة العبور ( وحدات مباعه ),الاستثمار العقارى,-10945,7007
6/1/2017,1749,تسوية عملاء استثمار عقاري  الخصم المسموح به  , الشمس 70 ( وحدات مباعه ), الشمس 70 ( وحدات مباعه ),الاستثمار العقارى,-3448,7004
6/1/2017,1749,تسوية عملاء استثمار عقاري  الخصم المسموح به  ,الريهام ( وحدات مباعه ),الريهام ( وحدات مباعه ),الاستثمار العقارى,-130,7005
6/1/2017,1749,تسوية عملاء استثمار عقاري  الخصم المسموح به  ,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار العقارى,-155,7001
6/1/2017,1749,تسوية عملاء استثمار عقاري  الخصم المسموح به  ,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار العقارى,-10403.5,7001
3/1/2017,2136,تسوية عن الربع الاول عام 2017,نزهة العبور ( وحدات مباعه ),نزهة العبور ( وحدات مباعه ),الاستثمار العقارى,-1037.5,7007
3/1/2017,2136,تسوية عن الربع الاول عام 2017, الشمس 70 ( وحدات مباعه ), الشمس 70 ( وحدات مباعه ),الاستثمار العقارى,-3386,7004
3/1/2017,2136,تسوية عن الربع الاول عام 2017,الريهام ( وحدات مباعه ),الريهام ( وحدات مباعه ),الاستثمار العقارى,-45,7005
3/1/2017,2136,تسوية عن الربع الاول عام 2017,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار العقارى,-634,7001
3/1/2017,2136,تسوية عن الربع الاول عام 2017,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار العقارى,-27915,7001
3/1/2017,2136,تسوية عن الربع الاول عام 2017,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار العقارى,-5758,7001
2/1/2017,1354,اثبات مبيعات الخرسانه شركة الجيزة ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,322681.42,3001
2/1/2017,1356,اثبات مبيعات الخرسانه شركة القاهرة  ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,379168.14,3001
3/1/2017,1746,اثبات مبيعات الخرسانه شركة القاهرة  ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,846497.79,3001
4/1/2017,1360,اثبات بيع خرسانة جهد 300م ك 1020 ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,500973.45,3001
5/1/2017,1722,اثبات مبيعات شركة القاهرة عن مايو 2017,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,387763.27,3001
6/1/2017,1637, ثبات مبيعات المحطة عن شهر يونيو 2017 كمية  586 ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,287814.16,3001
1/1/2017,1379,اثبات مسحوبات شركة القاهرة من خرسانة جاهزة عن شهر يناير 2017,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,469070.8,3001
8/1/2017,1757,ت المقيد بالاجماليات عميل,كوبرى العين السخنه,كوبرى العين السخنه,المقاولات,-88287965.5,4027
9/1/2017,1458,ت المستخلصات الداخلية مع المعتمد  ,2برج الندى,2برج الندى,المقاولات,-327724,4037
9/1/2017,1460,ت المستخلصات الداخلية مع المعتمد  ,واحه المهندسين,واحه المهندسين,المقاولات,-1500000,4005
7/1/2017,1179,ت م11 جاري عميل,الاسمرات,الاسمرات,المقاولات,14088232.4,4029
7/1/2017,1181,ت م31 جاري عميل,2برج الفسطاط,2برج الفسطاط,المقاولات,497236.51,4031
7/1/2017,1182,ت م39 جاري عميل,46ع. العبور,46ع. العبور,المقاولات,311974.17,4007
7/1/2017,1183,ت م7 جاري عميل,57ع. رؤية,57ع. رؤية,المقاولات,1118924.47,4023
7/1/2017,1184,ت فروق اسعار 31\5\2017,17ع. اكتوبر,17ع. اكتوبر,المقاولات,2192469.3,4006
7/1/2017,1185,ت م10 جاري عميل,17ع. اكتوبر,17ع. اكتوبر,المقاولات,737533.2,4006
7/1/2017,1187,ت م1 جارى عميل 7ع الاسماعيليه,الاسماعيليه الجديده,الاسماعيليه الجديده,المقاولات,6591470,4038
7/1/2017,1188,ت م2 جاري عميل 9ف الاسماعيليه,الاسماعيليه الجديده,الاسماعيليه الجديده,المقاولات,3635685,4038
8/1/2017,1747,ت تعويضات م46.45جارى عميل,المجزر الى,المجزر الى,المقاولات,438704.85,4040
8/1/2017,1748,ت م46.45 جاري عميل,المجزر الى,المجزر الى,المقاولات,223376.42,4040
8/1/2017,1749,ت م13.12 جاري عميل,الاسمرات,الاسمرات,المقاولات,10065260,4029
8/1/2017,1753,ت م1 جارى عميل,مصارف السبع الثالثه,مصارف السبع الثالثه,المقاولات,2078581.2,4020
8/1/2017,1755,ت م40 جارى عميل,46ع. العبور,46ع. العبور,المقاولات,2292468.38,4007
8/1/2017,1756,ت م11 جارى عميل,17ع. اكتوبر,17ع. اكتوبر,المقاولات,1367535.4,4006
8/1/2017,1758,ت م1 بعد الصرف جارى عميل عقد 254,كوبرى العين السخنه,كوبرى العين السخنه,المقاولات,35621241,4027
8/1/2017,1759,ت م1 بعد الصرف جارى عميل عقد 255,كوبرى العين السخنه,كوبرى العين السخنه,المقاولات,34099336,4027
8/1/2017,1760,ت م1 بعد الصرف جارى عميل عقد 1327,كوبرى العين السخنه,كوبرى العين السخنه,المقاولات,22412180,4027
9/1/2017,1422,ت م ج 14 بعد المراجعة ,الاسمرات,الاسمرات,المقاولات,4422440,4029
9/1/2017,1423,ت مستخلص داخلي 30سبتمبر 2017,الاسمرات,الاسمرات,المقاولات,7112520,4029
9/1/2017,1424,ت م ج 2 قبل المراجعة ,مصارف السبع الثالثه,مصارف السبع الثالثه,المقاولات,2192519.8,4020
9/1/2017,1426,ت م ج 32 قبل الصرف ,2برج الفسطاط,2برج الفسطاط,المقاولات,525789.8,4031
9/1/2017,1427,ت م ج 33 قبل الصرف ,2برج الفسطاط,2برج الفسطاط,المقاولات,704167.42,4031
9/1/2017,1428,ت علاوة م ج 27-28-29-30-31 بعد الصرف  ,2برج الفسطاط,2برج الفسطاط,المقاولات,449534.94,4031
9/1/2017,1429,ت م ج 41 بعد المراجعة  ,46ع. العبور,46ع. العبور,المقاولات,2630436.02,4007
9/1/2017,1430,ت م ج 42 قبل المراجعة  ,46ع. العبور,46ع. العبور,المقاولات,840537.68,4007
9/1/2017,1431,ت المستخلص الختامي 2برج الندي  ,2برج الندى,2برج الندى,المقاولات,1323848,4037
9/1/2017,1432,ت م ج 30 بعد الصرف  ,78ع. اكتوبر,78ع. اكتوبر,المقاولات,5104298.98,4001
9/1/2017,1433,ت مستخلص داخلي 30سبتمبر 2017,78ع. اكتوبر,78ع. اكتوبر,المقاولات,7790767.02,4001
9/1/2017,1435,ت مستخلص داخلي 30سبتمبر 2017,مرافق 78 عماره,مرافق 78 عماره,المقاولات,961926.34,4002
9/1/2017,1436,ت م ج 24 بعد الصرف ,كليه رياض اطفال,كليه رياض اطفال,المقاولات,851391.14,4039
9/1/2017,1437,ت فروق اللاسعار من م ج 9 الي م ج 21,كليه رياض اطفال,كليه رياض اطفال,المقاولات,1042136.44,4039
9/1/2017,1438,ت مستخلص داخلي 30سبتمبر 2017,57ع. رؤية,57ع. رؤية,المقاولات,9894828.53,4023
9/1/2017,1439,ت مستخلص داخلي 30سبتمبر 2017,10ع. الوادي,10ع. الوادي,المقاولات,653299.5,4024
9/1/2017,1440,ت مستخلص داخلي 30سبتمبر 2017,9 سكوير,9 سكوير,المقاولات,1666711.8,4025
9/1/2017,1441,ت م ج 12 بعد الصرف  ,17ع. اكتوبر,17ع. اكتوبر,المقاولات,2303899.2,4006
9/1/2017,1442,ت مستخلص داخلي 30سبتمبر 2017,17ع. اكتوبر,17ع. اكتوبر,المقاولات,1634109.2,4006
9/1/2017,1443,ت م ج 1 بعد الصرف ,واحه المهندسين,واحه المهندسين,المقاولات,609625.41,4005
9/1/2017,1444,ت مستخلص داخلي 30سبتمبر 2017,واحه المهندسين,واحه المهندسين,المقاولات,2024928.57,4005
9/1/2017,1445,ت م ج 7 بعد المراجعة وقبل الصرف ,30ع جاردينا,30ع جاردينا,المقاولات,2669967.96,4035
9/1/2017,1446,ت م الختامي قبل الصرف ,كوبرى ترعه الزمر,كوبرى ترعه الزمر,المقاولات,6825198.07,4026
9/1/2017,1447,ت مستخلص داخلي 30سبتمبر 2017,مول غرب الشروق,مول غرب الشروق,المقاولات,6397173.3,4036
9/1/2017,1448,ت مستخلص داخلي 30سبتمبر 2017 السخنة عقد 254/ا,كوبرى العين السخنه,كوبرى العين السخنه,المقاولات,2939684,4027
9/1/2017,1449,ت مستخلص داخلي 30سبتمبر 2017 السخنة عقد 255/ا,كوبرى العين السخنه,كوبرى العين السخنه,المقاولات,2946946,4027
9/1/2017,1450,ت مستخلص داخلي 30سبتمبر 2017 السخنة عقد 1327/ا,كوبرى العين السخنه,كوبرى العين السخنه,المقاولات,10851600.2,4027
9/1/2017,1451,ت مستخلص داخلي 30سبتمبر 2017 رقم 2  20ع الاسماعيلية  ,الاسماعيليه الجديده,الاسماعيليه الجديده,المقاولات,1967160,4038
9/1/2017,1452,ت مستخلص داخلي 30سبتمبر 2018 رقم 2 - 4 ع الحي الثاني  ,الاسماعيليه الجديده,الاسماعيليه الجديده,المقاولات,1470284,4038
9/1/2017,1453,ت مستخلص داخلي 30سبتمبر 2019 رقم 2 - 2 ع الحي الثاني  ,الاسماعيليه الجديده,الاسماعيليه الجديده,المقاولات,205710,4038
9/1/2017,1454,ت مستخلص داخلي 30سبتمبر 2020 رقم 2 - 8ع الحي الثاني  ,الاسماعيليه الجديده,الاسماعيليه الجديده,المقاولات,1873500,4038
9/1/2017,1455,ت مستخلص داخلي 30سبتمبر 2021 رقم 1 - 9ف ,الاسماعيليه الجديده,الاسماعيليه الجديده,المقاولات,1611865,4038
9/1/2017,1456,ت مستخلص داخلي 30سبتمبر 2022 استكمال مول الشروق ,مول غرب الشروق,مول غرب الشروق,المقاولات,2151400,4036
9/1/2017,1457,ت مستخلص داخلي 30سبتمبر 2023,كوبرى محمد نجيب,كوبرى محمد نجيب,المقاولات,1843141,4028
7/1/2017,1153,اثبات مبيعات زلط,محاجر بنى سويف,محاجر بنى سويف,محطات خلط الخرسانه,191795.5,3003
8/1/2017,1832,اثبات مبيعات الزلط عن شهر اغسطس  2017 ,محاجر بنى سويف,محاجر بنى سويف,محطات خلط الخرسانه,154523,3003
9/1/2017,1177,اثبات مبيعات الزلط عن شهر سبتمبر   2017 ,محاجر بنى سويف,محاجر بنى سويف,محطات خلط الخرسانه,123939,3003
7/1/2017,1171,ت مبيعات 7\2017,محطه خلط الشروق,محطه خلط الشروق,محطات خلط الخرسانه,174658,3002
8/1/2017,1828,ت مبيعات الخرسانه ,محطه خلط الشروق,محطه خلط الشروق,محطات خلط الخرسانه,146664,3002
9/1/2017,1209,اثبات مبيعات الخرسانة  الخاصة بمحطة لالشروق الي العملاء  ,محطه خلط الشروق,محطه خلط الشروق,محطات خلط الخرسانه,66496.44,3002
7/1/2017,1178,ت مبيعات الخرسانه عملاء,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,480789.47,3001
8/1/2017,1830,ت مبيعات الخرسانه  ش  الجيزه,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,28947.37,3001
8/1/2017,1831,ت مبيعات الخرسانه  ش القاهره ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,1408368.42,3001
9/1/2017,1201,اثبات مبيعات الخرسانة الي شركة القاهرة عن سبتمبر 2017,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,394894.74,3001
9/1/2017,1174,تسوية الاستثمار العقاري عن الربع الثالث  ,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار العقارى,-125418,7001
7/1/2017,1154,اثبات مبيعات استثمار عقارى,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار العقارى,7132908,7001
7/1/2017,1155,اثبات مبيعات استثمار عقارى, الشمس 70 ( وحدات مباعه ), الشمس 70 ( وحدات مباعه ),الاستثمار العقارى,1540801,7004
8/1/2017,1768,اثبات مبيعات استثمار عقارى, الشمس 70 ( وحدات مباعه ), الشمس 70 ( وحدات مباعه ),الاستثمار العقارى,485975,7004
8/1/2017,1769,اثبات مبيعات استثمار عقارى,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار العقارى,783608,7001
9/1/2017,1176,تسوية الاستثمار العقاري عن الربع الثالث  ,نزهة العبور ( وحدات مباعه ),نزهة العبور ( وحدات مباعه ),الاستثمار العقارى,67222,7007
9/1/2017,1176,تسوية الاستثمار العقاري عن الربع الثالث  ,الريهام ( وحدات مباعه ),الريهام ( وحدات مباعه ),الاستثمار العقارى,46114,7005
9/1/2017,1176,تسوية الاستثمار العقاري عن الربع الثالث  , الشمس 70 ( وحدات مباعه ), الشمس 70 ( وحدات مباعه ),الاستثمار العقارى,432618,7004
9/1/2017,1176,تسوية الاستثمار العقاري عن الربع الثالث  ,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار العقارى,946611,7001
9/1/2017,1176,تسوية الاستثمار العقاري عن الربع الثالث  ,ارض - هليوبليس,ارض - هليوبليس,الاستثمار العقارى,27076,7009
9/1/2017,1176,تسوية الاستثمار العقاري عن الربع الثالث  ,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار العقارى,79458,7001
9/1/2017,1170,تسوية الاستثمار العقاري عن الربع الثالث  ,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار العقارى,-28000,7001
9/1/2017,1175,تسوية الاستثمار العقاري عن الربع الثالث  ,نزهة العبور ( وحدات مباعه ),نزهة العبور ( وحدات مباعه ),الاستثمار العقارى,-1161,7007
9/1/2017,1195,تسوية الاستثمار العقاري عن الربع الثالث  ,نزهة العبور ( وحدات مباعه ),نزهة العبور ( وحدات مباعه ),الاستثمار العقارى,-4559,7007
9/1/2017,1195,تسوية الاستثمار العقاري عن الربع الثالث  , الشمس 70 ( وحدات مباعه ), الشمس 70 ( وحدات مباعه ),الاستثمار العقارى,-1590,7004
