Date,No.,Note,Cost Center,Amount,TYPE,Type 2
1-Feb-21,,,معسكر امن قنا,2990.44,Cash Out,بنوك
1-Mar-21,23,احمد عبدالحميد حسن,معسكر امن قنا,100000.00,Cash Out,Cash Out
1-Mar-21,77,تامين لدي الغير,معسكر امن قنا,600000.00,Cash Out,Cash Out
1-Mar-21,100,مصر الوطنيه للصلب,معسكر امن قنا,1729200.00,Cash Out,Cash Out
1-Mar-21,126,الصعيد للمقاولات العموميه,معسكر امن قنا,110587.95,Cash Out,Cash Out
1-Mar-21,129,الصعيد للمقاولات العموميه,معسكر امن قنا,44976.71,Cash Out,Cash Out
1-Mar-21,200,الصعيد للمقاولات العموميه,معسكر امن قنا,250000.00,Cash Out,Cash Out
1-Mar-21,203,عبدالشافي محمد حسن,معسكر امن قنا,500000.00,Cash Out,Cash Out
1-Mar-21,239,محمد طه محمد,معسكر امن قنا,90300.00,Cash Out,Cash Out
1-Mar-21,314,اشرف فؤاد عسران م3,معسكر امن قنا,13144.00,Cash Out,Cash Out
1-Mar-21,316,مرزوق عبدالعزيز م4,معسكر امن قنا,122507.00,Cash Out,Cash Out
1-Mar-21,318,اشرف نصر محمد م3,معسكر امن قنا,77167.00,Cash Out,Cash Out
1-Mar-21,320,محمد ابو السعود م2,معسكر امن قنا,31023.00,Cash Out,Cash Out
1-Mar-21,322,ادهم رمضان كمالدين م3,معسكر امن قنا,45721.00,Cash Out,Cash Out
1-Mar-21,324,محمد ابو السعود م1,معسكر امن قنا,72958.00,Cash Out,Cash Out
1-Mar-21,327,حماده ابراهيم م\ق,معسكر امن قنا,36555.00,Cash Out,Cash Out
1-Mar-21,329,اعمار الصفوة للهندسه سلفه,معسكر امن قنا,150000.00,Cash Out,Cash Out
1-Mar-21,456,مكه لتجارة مواد البناء,معسكر امن قنا,584293.11,Cash Out,Cash Out
1-Mar-21,468,ايجبت تكنولوجي,معسكر امن قنا,2400.00,Cash Out,Cash Out
1-Mar-21,506,عبدالشافي محمد حسن,معسكر امن قنا,246617.76,Cash Out,Cash Out
1-Mar-21,587,الصعيد للمقاولات العموميه,معسكر امن قنا,300000.00,Cash Out,Cash Out
1-Mar-21,589,الصعيد للمقاولات العموميه,معسكر امن قنا,131401.94,Cash Out,Cash Out
1-Mar-21,931,مرزوق عبدالعزيز ابراهيم م5,معسكر امن قنا,45605.00,Cash Out,Cash Out
1-Mar-21,934,ادهم رمضان كمالدين م4,معسكر امن قنا,66943.00,Cash Out,Cash Out
1-Mar-21,937,اشرف نصر محمد م4,معسكر امن قنا,56162.00,Cash Out,Cash Out
1-Mar-21,971,عادل لمعي ساوريس م1,معسكر امن قنا,24662.00,Cash Out,Cash Out
1-Mar-21,1010,الصعيد للمقاولات العموميه,معسكر امن قنا,129426.40,Cash Out,Cash Out
1-Mar-21,1035,عبدالشافي محمد حسن,معسكر امن قنا,250000.00,Cash Out,Cash Out
1-Mar-21,1037,الصعيد للمقاولات العموميه,معسكر امن قنا,144743.24,Cash Out,Cash Out
1-Mar-21,1092,حماده ابراهيم مبارك م\ق,معسكر امن قنا,37817.00,Cash Out,Cash Out
1-Mar-21,1104,عبدالشافي محمد حسن,معسكر امن قنا,249135.27,Cash Out,Cash Out
1-Mar-21,1106,فايز محمود امين,معسكر امن قنا,40388.51,Cash Out,Cash Out
1-Mar-21,1112,الصعيد للمقاولات العموميه,معسكر امن قنا,301345.33,Cash Out,Cash Out
1-Mar-21,1121,العز الدخيله للصلب,معسكر امن قنا,387328.00,Cash Out,Cash Out
1-Mar-21,,,معسكر امن قنا,290183.75,Cash Out,اجور
1-Mar-21,,,معسكر امن قنا,53694.78,Cash Out,بنوك
1-Apr-21,11,احمد عبدالحميد حسن,معسكر امن قنا,100000.00,Cash Out,Cash Out
1-Apr-21,48,مصر الوطنيه للصلب,معسكر امن قنا,3168000.00,Cash Out,Cash Out
1-Apr-21,59,الصعيد للمقاولات العموميه,معسكر امن قنا,168458.23,Cash Out,Cash Out
1-Apr-21,60,الصعيد للمقاولات العموميه,معسكر امن قنا,225749.50,Cash Out,Cash Out
1-Apr-21,63,بريما فوم,معسكر امن قنا,24978.95,Cash Out,Cash Out
1-Apr-21,65,اسيكو للخرسانه ,معسكر امن قنا,45561.60,Cash Out,Cash Out
1-Apr-21,77,عبدالشافي محمد حسن,معسكر امن قنا,622456.63,Cash Out,Cash Out
1-Apr-21,96,اسيكو للخرسانه ,معسكر امن قنا,172354.75,Cash Out,Cash Out
1-Apr-21,101,عبدالشافي محمد حسن,معسكر امن قنا,404815.96,Cash Out,Cash Out
1-Apr-21,103,عبدالشافي محمد حسن,معسكر امن قنا,296030.26,Cash Out,Cash Out
1-Apr-21,180,حسن صلاح فؤاد سلفه,معسكر امن قنا,200000.00,Cash Out,Cash Out
1-Apr-21,181,ادهم رمضان كمالدين م5,معسكر امن قنا,118352.00,Cash Out,Cash Out
1-Apr-21,183,اشرف فؤاد عسران م4,معسكر امن قنا,31281.00,Cash Out,Cash Out
1-Apr-21,184,المجد للمقاولات سلفه,معسكر امن قنا,200000.00,Cash Out,Cash Out
1-Apr-21,185,اعمار الصفوه م1,معسكر امن قنا,250000.00,Cash Out,Cash Out
1-Apr-21,229,مرزوق عبدالعزيز م6,معسكر امن قنا,494904.00,Cash Out,Cash Out
1-Apr-21,231,عادل لمعي ساويرس م2,معسكر امن قنا,128717.00,Cash Out,Cash Out
1-Apr-21,233,محمد ابو السعود احمد م3,معسكر امن قنا,52778.00,Cash Out,Cash Out
1-Apr-21,374,احمد عبدالحميد حسن,معسكر امن قنا,150000.00,Cash Out,Cash Out
1-Apr-21,432,فيوتشر للتوريدات,معسكر امن قنا,72885.00,Cash Out,Cash Out
1-Apr-21,433,العز الدخيله للصلب,معسكر امن قنا,408000.00,Cash Out,Cash Out
1-Apr-21,435,مصر الوطنيه للصلب,معسكر امن قنا,382800.00,Cash Out,Cash Out
1-Apr-21,439,عبدالشافي محمد حسن,معسكر امن قنا,726991.44,Cash Out,Cash Out
1-Apr-21,453,بريما فوم,معسكر امن قنا,12489.27,Cash Out,Cash Out
1-Apr-21,455,الصعيد للمقاولات العموميه,معسكر امن قنا,314019.23,Cash Out,Cash Out
1-Apr-21,477,عادل لمعي ساويرس م3,معسكر امن قنا,99986.00,Cash Out,Cash Out
1-Apr-21,479,اشرف نصر محمد م6.5,معسكر امن قنا,203509.00,Cash Out,Cash Out
1-Apr-21,481,مرزوق عبدالعزيز ابراهيم م7,معسكر امن قنا,43209.00,Cash Out,Cash Out
1-Apr-21,483,اشرف فؤاد عسران م5,معسكر امن قنا,12948.00,Cash Out,Cash Out
1-Apr-21,485,محمد ابوالسعود احمد م4,معسكر امن قنا,45199.00,Cash Out,Cash Out
1-Apr-21,487,ابراهيم رمضان كمال م6,معسكر امن قنا,49584.00,Cash Out,Cash Out
1-Apr-21,665,حسن صلاح فؤاد سلفه,معسكر امن قنا,150000.00,Cash Out,Cash Out
1-Apr-21,748,احمد عز الدين طه,معسكر امن قنا,58321.00,Cash Out,Cash Out
1-Apr-21,753,المجد للمقاولات سلفه,معسكر امن قنا,50000.00,Cash Out,Cash Out
1-Apr-21,,,معسكر امن قنا,181622.83,Cash Out,اجور
1-Apr-21,,,معسكر امن قنا,237981.38,Cash Out,بنوك
1-May-21,5,احمد عبدالحميد حسن,معسكر امن قنا,100000.00,Cash Out,Cash Out
1-May-21,13,الصعيد للمقاولات العموميه,معسكر امن قنا,24532.75,Cash Out,Cash Out
1-May-21,14,الصعيد للمقاولات العموميه,معسكر امن قنا,288348.52,Cash Out,Cash Out
1-May-21,28,الكرنك للمقاولات ,معسكر امن قنا,39776.00,Cash Out,Cash Out
1-May-21,30,مصر الوطنيه للصلب,معسكر امن قنا,1980000.00,Cash Out,Cash Out
1-May-21,129,ماستر للسقالات ,معسكر امن قنا,194528.51,Cash Out,Cash Out
1-May-21,267, المجد للمقاولات م1,معسكر امن قنا,387493.00,Cash Out,Cash Out
1-May-21,299,عادل لمعي ساويرس م4,معسكر امن قنا,133445.00,Cash Out,Cash Out
1-May-21,301,حماده ابراهيم م\ق,معسكر امن قنا,93356.00,Cash Out,Cash Out
1-May-21,303,احمد عز الدين م2,معسكر امن قنا,91220.00,Cash Out,Cash Out
1-May-21,305,اشرف فؤاد عسران م1,معسكر امن قنا,60821.00,Cash Out,Cash Out
1-May-21,307,اشرف فؤاد عسران م6,معسكر امن قنا,11029.75,Cash Out,Cash Out
1-May-21,309,اشرف نصر محمد م7,معسكر امن قنا,138909.00,Cash Out,Cash Out
1-May-21,311,مرزوق عبدالعزيز ابراهيم م6,معسكر امن قنا,303618.00,Cash Out,Cash Out
1-May-21,313,محمد ابوالسعود احمد م5,معسكر امن قنا,104009.00,Cash Out,Cash Out
1-May-21,315,نيوبلان م1,معسكر امن قنا,31083.00,Cash Out,Cash Out
1-May-21,317,ابراهيم رمضان كمال الدين م7,معسكر امن قنا,87673.00,Cash Out,Cash Out
1-May-21,319,مرزوق عبدالعزيز ابراهيم م8,معسكر امن قنا,186998.00,Cash Out,Cash Out
1-May-21,321,ترفينا ,معسكر امن قنا,30000.00,Cash Out,Cash Out
1-May-21,323,سعد سعيد رفاعي م2,معسكر امن قنا,43107.00,Cash Out,Cash Out
1-May-21,378,عبدالشافي محمد حسن,معسكر امن قنا,257595.39,Cash Out,Cash Out
1-May-21,380,اسيكو للخرسانه,معسكر امن قنا,163394.04,Cash Out,Cash Out
1-May-21,383,الصعيد للمقاولات العموميه,معسكر امن قنا,89953.42,Cash Out,Cash Out
1-May-21,448,شريف مجد بدر م1,معسكر امن قنا,57989.00,Cash Out,Cash Out
1-May-21,466,نيوبلان م1,معسكر امن قنا,94449.00,Cash Out,Cash Out
1-May-21,561,احمد عبدالحميد حسن,معسكر امن قنا,100000.00,Cash Out,Cash Out
1-May-21,664,احمد عبدالحميد حسن,معسكر امن قنا,50000.00,Cash Out,Cash Out
1-May-21,673,الصعيد للمقاولات العموميه,معسكر امن قنا,232573.55,Cash Out,Cash Out
1-May-21,677,الصعيد للمقاولات العموميه,معسكر امن قنا,74457.00,Cash Out,Cash Out
1-May-21,679,الصعيد للمقاولات العموميه,معسكر امن قنا,319997.79,Cash Out,Cash Out
1-May-21,728,عبد الشافي محمد,معسكر امن قنا,204815.02,Cash Out,Cash Out
1-May-21,731,عبد الشافي محمد,معسكر امن قنا,240939.79,Cash Out,Cash Out
1-May-21,733,عبد الشافي محمد,معسكر امن قنا,230897.34,Cash Out,Cash Out
1-May-21,736,عبد الشافي محمد,معسكر امن قنا,323339.93,Cash Out,Cash Out
1-May-21,868,نيوبلان م2,معسكر امن قنا,132517.00,Cash Out,Cash Out
1-May-21,870,محمد ابو السعود احمد م6,معسكر امن قنا,83223.00,Cash Out,Cash Out
1-May-21,,,معسكر امن قنا,235821.29,Cash Out,اجور
1-May-21,,,معسكر امن قنا,205266.30,Cash Out,بنوك
1-Jun-21,6,الكرنك للمقاولات ,معسكر امن قنا,39776.00,Cash Out,Cash Out
1-Jun-21,86,نيوبلان م3,معسكر امن قنا,91695.00,Cash Out,Cash Out
1-Jun-21,122,احمد عبدالحميد حسن,معسكر امن قنا,200000.00,Cash Out,Cash Out
1-Jun-21,155,الصعيد للمقاولات العموميه,معسكر امن قنا,359307.90,Cash Out,Cash Out
1-Jun-21,159,عبدالشافي محمد حسن,معسكر امن قنا,500000.00,Cash Out,Cash Out
1-Jun-21,195,شريف مجد بدر م1,معسكر امن قنا,30283.00,Cash Out,Cash Out
1-Jun-21,197,نيوبلان للمقاولات سلفه,معسكر امن قنا,50000.00,Cash Out,Cash Out
1-Jun-21,198,شريف مجد بدر م2,معسكر امن قنا,220819.00,Cash Out,Cash Out
1-Jun-21,215,احمد عبدالراضي م1,معسكر امن قنا,51237.00,Cash Out,Cash Out
1-Jun-21,217,ابراهيم رمضان م8,معسكر امن قنا,181738.00,Cash Out,Cash Out
1-Jun-21,219,مرزوق عبدالعزيز ابراهيم م9,معسكر امن قنا,217819.00,Cash Out,Cash Out
1-Jun-21,221,اشرف نصر محمد م8,معسكر امن قنا,180742.00,Cash Out,Cash Out
1-Jun-21,223,احمد عبدالراضي م2,معسكر امن قنا,17380.00,Cash Out,Cash Out
1-Jun-21,225,عادل لمعي ساويرس م5,معسكر امن قنا,34862.00,Cash Out,Cash Out
1-Jun-21,227,مرزوق عبدالعزيز ابراهيم م1,معسكر امن قنا,30343.00,Cash Out,Cash Out
1-Jun-21,237,اسيكو للخرسانه,معسكر امن قنا,16339.80,Cash Out,Cash Out
1-Jun-21,239,الصعيد للمقاولات العموميه,معسكر امن قنا,176268.12,Cash Out,Cash Out
1-Jun-21,241,عبدالشافي محمد حسن,معسكر امن قنا,236262.00,Cash Out,Cash Out
1-Jun-21,244,الصعيد للمقاولات العموميه,معسكر امن قنا,80604.26,Cash Out,Cash Out
1-Jun-21,246,عبدالشافي محمد حسن,معسكر امن قنا,102497.82,Cash Out,Cash Out
1-Jun-21,247,فوم تك,معسكر امن قنا,27630.49,Cash Out,Cash Out
1-Jun-21,249,فوم تك,معسكر امن قنا,27630.48,Cash Out,Cash Out
1-Jun-21,564,بنك مصر.عثماكوم للصناعات الحديديه ,معسكر امن قنا,1394520.00,Cash Out,Cash Out
1-Jun-21,565,نيوبلان موقف م4,معسكر امن قنا,170710.00,Cash Out,Cash Out
1-Jun-21,635,الكرنك للمقاولات والتوريدات,معسكر امن قنا,62715.00,Cash Out,Cash Out
1-Jun-21,679,محمد عبده الدكرسلفه,معسكر امن قنا,200000.00,Cash Out,Cash Out
1-Jun-21,680,محمود محمد عثمان سلفه,معسكر امن قنا,100000.00,Cash Out,Cash Out
1-Jun-21,681,بشندى عبداللطيف سلفه,معسكر امن قنا,200000.00,Cash Out,Cash Out
1-Jun-21,791,عبد الشافي محمد حسن,معسكر امن قنا,396648.73,Cash Out,Cash Out
1-Jun-21,795,نيوبلان للمقاولات م5,معسكر امن قنا,77945.00,Cash Out,Cash Out
1-Jun-21,867,المجد للمقاولات م3,معسكر امن قنا,294839.00,Cash Out,Cash Out
1-Jun-21,869,كامل عامر حمدته سلفه,معسكر امن قنا,150000.00,Cash Out,Cash Out
1-Jun-21,870,حسن صلاح فؤاد سلفه,معسكر امن قنا,200000.00,Cash Out,Cash Out
1-Jun-21,884,الكرنك للمقاولات والتوريدات,معسكر امن قنا,35798.40,Cash Out,Cash Out
1-Jun-21,885,الكرنك للمقاولات والتوريدات,معسكر امن قنا,36160.00,Cash Out,Cash Out
1-Jun-21,911,ادارة الانظمه الهندسيه,معسكر امن قنا,20000.00,Cash Out,Cash Out
1-Jun-21,918,احمد عبدالحميد حسن,معسكر امن قنا,20000.00,Cash Out,Cash Out
1-Jun-21,937,فوم تك,معسكر امن قنا,100243.37,Cash Out,Cash Out
1-Jun-21,939,دبليو تك مارين,معسكر امن قنا,11180.00,Cash Out,Cash Out
1-Jun-21,953,الصعيد للمقاولات العموميه,معسكر امن قنا,215841.64,Cash Out,Cash Out
1-Jun-21,1016,بدرى احمد محمد م1,معسكر امن قنا,66383.00,Cash Out,Cash Out
1-Jun-21,1018,الكرنك للمقاولات والتوريدات,معسكر امن قنا,12543.00,Cash Out,Cash Out
1-Jun-21,1019,الكرنك للمقاولات والتوريدات,معسكر امن قنا,78196.00,Cash Out,Cash Out
1-Jun-21,1020,الكرنك للمقاولات والتوريدات,معسكر امن قنا,36160.00,Cash Out,Cash Out
1-Jun-21,1021,الامير لانتاج البورسلين والسيراميك,معسكر امن قنا,195258.53,Cash Out,Cash Out
1-Jun-21,1033,كامل عامر حمدته سلفه,معسكر امن قنا,100000.00,Cash Out,Cash Out
1-Jun-21,,,معسكر امن قنا,265183.34,Cash Out,اجور
1-Jun-21,,,معسكر امن قنا,297331.76,Cash Out,بنوك
1-Jul-21,7,احمد عبدالحميد حسن,معسكر امن قنا,200000.00,Cash Out,Cash Out
1-Jul-21,18,احمد عبدالحميد حسن,معسكر امن قنا,200000.00,Cash Out,Cash Out
1-Jul-21,49,دبليو تك مارين,معسكر امن قنا,61046.00,Cash Out,Cash Out
